ICD9,ICD9_Desc,ICD10,ICD10_Desc,APPROX,NOMAP,COMBO,SCENARIO,CHOICE,OBSOLETE
845.00,Sprain of ankle NOS,S93.409A,"Sprain of unsp ligament of unspecified ankle, init encntr",1,0,0,0,0,0
845.00,Sprain of ankle NOS,S96.919A,"Strain of unsp msl/tnd at ank/ft level, unsp foot, init",1,0,0,0,0,0
845.01,Sprain of ankle deltoid,S93.429A,"Sprain of deltoid ligament of unspecified ankle, init encntr",1,0,0,0,0,0
845.02,Sprain calcaneofibular,S93.419A,"Sprain of calcaneofibular ligament of unsp ankle, init",1,0,0,0,0,0
845.03,Sprain distal tibiofibul,S93.439A,"Sprain of tibiofibular ligament of unsp ankle, init encntr",1,0,0,0,0,0
845.09,Sprain of ankle NEC,S86.019A,"Strain of unspecified Achilles tendon, initial encounter",1,0,0,0,0,0
845.09,Sprain of ankle NEC,S93.499A,"Sprain of other ligament of unspecified ankle, init encntr",1,0,0,0,0,0
845.10,Sprain of foot NOS,S93.609A,"Unspecified sprain of unspecified foot, initial encounter",1,0,0,0,0,0
845.10,Sprain of foot NOS,S96.919A,"Strain of unsp msl/tnd at ank/ft level, unsp foot, init",1,0,0,0,0,0
845.11,Sprain tarsometatarsal,S93.629A,"Sprain of tarsometatarsal ligament of unsp foot, init encntr",1,0,0,0,0,0
845.12,Sprain metatarsophalang,S93.529A,"Sprain of metatarsophalangeal joint of unsp toe(s), init",1,0,0,0,0,0
845.13,Sprain interphalang toe,S93.519A,"Sprain of interphalangeal joint of unsp toe(s), init encntr",1,0,0,0,0,0
845.19,Sprain of foot NEC,S93.699A,"Other sprain of unspecified foot, initial encounter",1,0,0,0,0,0
846.0,Sprain lumbosacral,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
846.1,Sprain sacroiliac,S33.6XXA,"Sprain of sacroiliac joint, initial encounter",1,0,0,0,0,0
846.2,Sprain sacrospinatus,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
846.3,Sprain sacrotuberous,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
846.8,Sprain sacroiliac NEC,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
846.9,Sprain sacroiliac NOS,S33.9XXA,"Sprain of unsp parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
847.0,Sprain of neck,S13.4XXA,"Sprain of ligaments of cervical spine, initial encounter",1,0,0,0,0,0
847.0,Sprain of neck,S13.8XXA,"Sprain of joints and ligaments of oth prt neck, init encntr",1,0,0,0,0,0
847.1,Sprain thoracic region,S23.3XXA,"Sprain of ligaments of thoracic spine, initial encounter",1,0,0,0,0,0
847.1,Sprain thoracic region,S23.8XXA,"Sprain of other specified parts of thorax, initial encounter",1,0,0,0,0,0
847.2,Sprain lumbar region,S33.5XXA,"Sprain of ligaments of lumbar spine, initial encounter",1,0,0,0,0,0
847.3,Sprain of sacrum,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
847.4,Sprain of coccyx,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
847.9,Sprain of back NOS,S23.9XXA,"Sprain of unspecified parts of thorax, initial encounter",1,0,0,0,0,0
848.0,Sprain of nasal septum,S03.8XXA,"Sprain of joints and ligaments of oth prt head, init encntr",1,0,0,0,0,0
848.1,Sprain of jaw,S03.40XA,"Sprain of jaw, unspecified side, initial encounter",1,0,0,0,0,0
848.1,Sprain of jaw,S03.41XA,"Sprain of jaw, right side, initial encounter",1,0,0,0,0,0
848.1,Sprain of jaw,S03.42XA,"Sprain of jaw, left side, initial encounter",1,0,0,0,0,0
848.1,Sprain of jaw,S03.43XA,"Sprain of jaw, bilateral, initial encounter",1,0,0,0,0,0
848.2,Sprain of thyroid region,S13.5XXA,"Sprain of thyroid region, initial encounter",1,0,0,0,0,0
848.3,Sprain of ribs,S23.41XA,"Sprain of ribs, initial encounter",1,0,0,0,0,0
848.40,Sprain of sternum NOS,S23.429A,"Unspecified sprain of sternum, initial encounter",1,0,0,0,0,0
848.41,Sprain sternoclavicular,S23.420A,"Sprain of sternoclavicular (joint) (ligament), init encntr",1,0,0,0,0,0
848.42,Sprain chondrosternal,S23.421A,"Sprain of chondrosternal joint, initial encounter",1,0,0,0,0,0
848.49,Sprain of sternum NEC,S23.428A,"Other sprain of sternum, initial encounter",1,0,0,0,0,0
848.5,Sprain of pelvis,S33.8XXA,"Sprain of oth parts of lumbar spine and pelvis, init encntr",1,0,0,0,0,0
848.8,Sprain NEC,S03.9XXA,"Sprain of joints and ligaments of unsp parts of head, init",1,0,0,0,0,0
848.8,Sprain NEC,S29.019A,"Strain of muscle and tendon of unsp wall of thorax, init",1,0,0,0,0,0
848.8,Sprain NEC,S39.011A,"Strain of muscle, fascia and tendon of abdomen, init encntr",1,0,0,0,0,0
848.9,Sprain NOS,T14.90,"Injury, unspecified",1,0,0,0,0,0
850.0,Concussion w/o coma,S06.0X0A,"Concussion without loss of consciousness, initial encounter",1,0,0,0,0,0
850.11,Concus-brief coma <31 mn,S06.0X1A,"Concussion w LOC of 30 minutes or less, init",1,0,0,0,0,0
850.12,Concus-brf coma 31-59 mn,,,1,1,0,0,0,0
850.2,Concussion-moderate coma,,,1,1,0,0,0,0
850.3,Concussion-prolong coma,,,1,1,0,0,0,0
850.4,Concussion-deep coma,,,1,1,0,0,0,0
850.5,Concussion w coma NOS,S06.0X9A,"Concussion w loss of consciousness of unsp duration, init",1,0,0,0,0,0
850.9,Concussion NOS,S06.0X0A,"Concussion without loss of consciousness, initial encounter",1,0,0,0,0,0
851.00,Cerebral cortx contusion,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.01,Cortex contusion-no coma,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.02,Cortex contus-brief coma,S06.331A,"Contus/lac cereb, w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.03,Cortex contus-mod coma,S06.333A,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.04,Cortx contus-prolng coma,S06.335A,"Contus/lac cereb, w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.05,Cortex contus-deep coma,S06.336A,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.06,Cortex contus-coma NOS,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,0,0,0,0
851.09,Cortex contus-concus NOS,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.10,Cortex contusion/opn wnd,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.10,Cortex contusion/opn wnd,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.11,Opn cortx contus-no coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.11,Opn cortx contus-no coma,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.12,Opn cort contus-brf coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.12,Opn cort contus-brf coma,S06.331A,"Contus/lac cereb, w LOC of 30 minutes or less, init",1,0,1,1,1,0
851.12,Opn cort contus-brf coma,S06.332A,"Contus/lac cereb, w loss of consciousness of 31-59 min, init",1,0,1,1,1,0
851.13,Opn cort contus-mod coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.13,Opn cort contus-mod coma,S06.333A,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, init",1,0,1,1,1,0
851.13,Opn cort contus-mod coma,S06.334A,"Contus/lac cereb, w LOC of 6 hours to 24 hours, init",1,0,1,1,1,0
851.14,Opn cort contu-prol coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.14,Opn cort contu-prol coma,S06.335A,"Contus/lac cereb, w LOC >24 hr w ret consc lev, init",1,0,1,1,1,0
851.15,Opn cort contu-deep coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.15,Opn cort contu-deep coma,S06.336A,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, init",1,0,1,1,1,0
851.15,Opn cort contu-deep coma,S06.337A,"Contus/lac cereb, w LOC w death d/t brain inj bf consc, init",1,0,1,1,1,0
851.15,Opn cort contu-deep coma,S06.338A,"Contus/lac cereb, w LOC w death d/t oth cause bf consc, init",1,0,1,1,1,0
851.16,Opn cort contus-coma NOS,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.16,Opn cort contus-coma NOS,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,1,1,1,0
851.19,Opn cortx contus-concuss,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.19,Opn cortx contus-concuss,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.19,Opn cortx contus-concuss,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,1,1,1,0
851.20,Cerebral cortex lacerat,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.21,Cortex lacerat w/o coma,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.22,Cortex lacera-brief coma,S06.331A,"Contus/lac cereb, w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.23,Cortex lacerat-mod coma,S06.333A,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.24,Cortex lacerat-prol coma,S06.335A,"Contus/lac cereb, w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.25,Cortex lacerat-deep coma,S06.336A,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.26,Cortex lacerat-coma NOS,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,0,0,0,0
851.29,Cortex lacerat-concuss,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,0,0,0,0
851.29,Cortex lacerat-concuss,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,0,0,0,0
851.30,Cortex lacer w opn wound,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.30,Cortex lacer w opn wound,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.31,Opn cortex lacer-no coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.31,Opn cortex lacer-no coma,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.32,Opn cortx lac-brief coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.32,Opn cortx lac-brief coma,S06.331A,"Contus/lac cereb, w LOC of 30 minutes or less, init",1,0,1,1,1,0
851.32,Opn cortx lac-brief coma,S06.332A,"Contus/lac cereb, w loss of consciousness of 31-59 min, init",1,0,1,1,1,0
851.33,Opn cortx lacer-mod coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.33,Opn cortx lacer-mod coma,S06.333A,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, init",1,0,1,1,1,0
851.33,Opn cortx lacer-mod coma,S06.334A,"Contus/lac cereb, w LOC of 6 hours to 24 hours, init",1,0,1,1,1,0
851.34,Opn cortx lac-proln coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.34,Opn cortx lac-proln coma,S06.335A,"Contus/lac cereb, w LOC >24 hr w ret consc lev, init",1,0,1,1,1,0
851.35,Opn cortex lac-deep coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.35,Opn cortex lac-deep coma,S06.336A,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, init",1,0,1,1,1,0
851.35,Opn cortex lac-deep coma,S06.337A,"Contus/lac cereb, w LOC w death d/t brain inj bf consc, init",1,0,1,1,1,0
851.35,Opn cortex lac-deep coma,S06.338A,"Contus/lac cereb, w LOC w death d/t oth cause bf consc, init",1,0,1,1,1,0
851.36,Opn cortx lacer-coma NOS,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.36,Opn cortx lacer-coma NOS,S06.339A,"Contus/lac cereb, w LOC of unsp duration, init",1,0,1,1,1,0
851.39,Opn cortx lacer-concuss,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.39,Opn cortx lacer-concuss,S06.330A,"Contus/lac cereb, w/o loss of consciousness, init",1,0,1,1,1,0
851.40,Cerebel/brain stm contus,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,0,0,0,0
851.40,Cerebel/brain stm contus,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,0,0,0,0
851.41,Cerebell contus w/o coma,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,0,0,0,0
851.41,Cerebell contus w/o coma,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,0,0,0,0
851.42,Cerebell contus-brf coma,S06.371A,"Contus/lac/hem crblm w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.42,Cerebell contus-brf coma,S06.372A,"Contus/lac/hem crblm w LOC of 31-59 min, init",1,0,0,0,0,0
851.42,Cerebell contus-brf coma,S06.381A,"Contus/lac/hem brainstem w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.42,Cerebell contus-brf coma,S06.382A,"Contus/lac/hem brainstem w LOC of 31-59 min, init",1,0,0,0,0,0
851.43,Cerebell contus-mod coma,S06.373A,"Contus/lac/hem crblm w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.43,Cerebell contus-mod coma,S06.374A,"Contus/lac/hem crblm w LOC of 6 hours to 24 hours, init",1,0,0,0,0,0
851.43,Cerebell contus-mod coma,S06.383A,"Contus/lac/hem brainstem w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.43,Cerebell contus-mod coma,S06.384A,"Contus/lac/hem brainstem w LOC of 6 hours to 24 hours, init",1,0,0,0,0,0
851.44,Cerebel contus-prol coma,S06.375A,"Contus/lac/hem crblm w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.44,Cerebel contus-prol coma,S06.385A,"Contus/lac/hem brainstem w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.376A,"Contus/lac/hem crblm w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.377A,"Contus/lac/hem crblm w LOC w dth d/t brain inj bf consc,init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.378A,"Contus/lac/hem crblm w LOC w dth d/t oth cause bf consc,init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.386A,"Contus/lac/hem brnst w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.387A,"Contus/lac/hem brnst w LOC w dth d/t brain inj bf consc,init",1,0,0,0,0,0
851.45,Cerebel contus-deep coma,S06.388A,"Contus/lac/hem brnst w LOC w dth d/t oth cause bf consc,init",1,0,0,0,0,0
851.46,Cerebell contus-coma NOS,S06.379A,"Contus/lac/hem crblm w LOC of unsp duration, init",1,0,0,0,0,0
851.46,Cerebell contus-coma NOS,S06.389A,"Contus/lac/hem brainstem w LOC of unsp duration, init",1,0,0,0,0,0
851.49,Cerebell contus-concuss,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,0,0,0,0
851.49,Cerebell contus-concuss,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,0,0,0,0
851.50,Cerebel contus w opn wnd,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.50,Cerebel contus w opn wnd,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,1,1,1,0
851.50,Cerebel contus w opn wnd,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,1,1,1,0
851.51,Opn cerebe cont w/o coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.51,Opn cerebe cont w/o coma,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,1,1,1,0
851.51,Opn cerebe cont w/o coma,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,1,1,1,0
851.52,Opn cerebe cont-brf coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.52,Opn cerebe cont-brf coma,S06.371A,"Contus/lac/hem crblm w LOC of 30 minutes or less, init",1,0,1,1,1,0
851.52,Opn cerebe cont-brf coma,S06.372A,"Contus/lac/hem crblm w LOC of 31-59 min, init",1,0,1,1,1,0
851.52,Opn cerebe cont-brf coma,S06.381A,"Contus/lac/hem brainstem w LOC of 30 minutes or less, init",1,0,1,1,1,0
851.52,Opn cerebe cont-brf coma,S06.382A,"Contus/lac/hem brainstem w LOC of 31-59 min, init",1,0,1,1,1,0
851.53,Opn cerebe cont-mod coma,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.53,Opn cerebe cont-mod coma,S06.373A,"Contus/lac/hem crblm w LOC of 1-5 hrs 59 min, init",1,0,1,1,1,0
851.53,Opn cerebe cont-mod coma,S06.374A,"Contus/lac/hem crblm w LOC of 6 hours to 24 hours, init",1,0,1,1,1,0
851.53,Opn cerebe cont-mod coma,S06.383A,"Contus/lac/hem brainstem w LOC of 1-5 hrs 59 min, init",1,0,1,1,1,0
851.53,Opn cerebe cont-mod coma,S06.384A,"Contus/lac/hem brainstem w LOC of 6 hours to 24 hours, init",1,0,1,1,1,0
851.54,Opn cerebe cont-prol com,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.54,Opn cerebe cont-prol com,S06.375A,"Contus/lac/hem crblm w LOC >24 hr w ret consc lev, init",1,0,1,1,1,0
851.54,Opn cerebe cont-prol com,S06.385A,"Contus/lac/hem brainstem w LOC >24 hr w ret consc lev, init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.55,Opn cerebe cont-deep com,S06.376A,"Contus/lac/hem crblm w LOC >24 hr w/o ret consc w surv, init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S06.377A,"Contus/lac/hem crblm w LOC w dth d/t brain inj bf consc,init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S06.378A,"Contus/lac/hem crblm w LOC w dth d/t oth cause bf consc,init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S06.386A,"Contus/lac/hem brnst w LOC >24 hr w/o ret consc w surv, init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S06.387A,"Contus/lac/hem brnst w LOC w dth d/t brain inj bf consc,init",1,0,1,1,1,0
851.55,Opn cerebe cont-deep com,S06.388A,"Contus/lac/hem brnst w LOC w dth d/t oth cause bf consc,init",1,0,1,1,1,0
851.56,Opn cerebe cont-coma NOS,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.56,Opn cerebe cont-coma NOS,S06.379A,"Contus/lac/hem crblm w LOC of unsp duration, init",1,0,1,1,1,0
851.56,Opn cerebe cont-coma NOS,S06.389A,"Contus/lac/hem brainstem w LOC of unsp duration, init",1,0,1,1,1,0
851.59,Opn cerebel cont-concuss,S01.90XA,"Unsp open wound of unspecified part of head, init encntr",1,0,1,1,2,0
851.59,Opn cerebel cont-concuss,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,1,1,1,0
851.59,Opn cerebel cont-concuss,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,1,1,1,0
851.60,Cerebel/brain stem lacer,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,0,0,0,0
851.60,Cerebel/brain stem lacer,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,0,0,0,0
851.61,Cerebel lacerat w/o coma,S06.370A,"Contus/lac/hem crblm w/o loss of consciousness, init",1,0,0,0,0,0
851.61,Cerebel lacerat w/o coma,S06.380A,"Contus/lac/hem brainstem w/o loss of consciousness, init",1,0,0,0,0,0
851.62,Cerebel lacer-brief coma,S06.371A,"Contus/lac/hem crblm w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.62,Cerebel lacer-brief coma,S06.372A,"Contus/lac/hem crblm w LOC of 31-59 min, init",1,0,0,0,0,0
851.62,Cerebel lacer-brief coma,S06.381A,"Contus/lac/hem brainstem w LOC of 30 minutes or less, init",1,0,0,0,0,0
851.62,Cerebel lacer-brief coma,S06.382A,"Contus/lac/hem brainstem w LOC of 31-59 min, init",1,0,0,0,0,0
851.63,Cerebel lacerat-mod coma,S06.373A,"Contus/lac/hem crblm w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.63,Cerebel lacerat-mod coma,S06.374A,"Contus/lac/hem crblm w LOC of 6 hours to 24 hours, init",1,0,0,0,0,0
851.63,Cerebel lacerat-mod coma,S06.383A,"Contus/lac/hem brainstem w LOC of 1-5 hrs 59 min, init",1,0,0,0,0,0
851.63,Cerebel lacerat-mod coma,S06.384A,"Contus/lac/hem brainstem w LOC of 6 hours to 24 hours, init",1,0,0,0,0,0
851.64,Cerebel lacer-proln coma,S06.375A,"Contus/lac/hem crblm w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.64,Cerebel lacer-proln coma,S06.385A,"Contus/lac/hem brainstem w LOC >24 hr w ret consc lev, init",1,0,0,0,0,0
851.65,Cerebell lacer-deep coma,S06.376A,"Contus/lac/hem crblm w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.65,Cerebell lacer-deep coma,S06.377A,"Contus/lac/hem crblm w LOC w dth d/t brain inj bf consc,init",1,0,0,0,0,0
851.65,Cerebell lacer-deep coma,S06.378A,"Contus/lac/hem crblm w LOC w dth d/t oth cause bf consc,init",1,0,0,0,0,0
851.65,Cerebell lacer-deep coma,S06.386A,"Contus/lac/hem brnst w LOC >24 hr w/o ret consc w surv, init",1,0,0,0,0,0
851.65,Cerebell lacer-deep coma,S06.387A,"Contus/lac/hem brnst w LOC w dth d/t brain inj bf consc,init",1,0,0,0,0,0
